backend,consec_topk_jaccard_mean,consec_topk_jaccard_std,conversation_id,conversation_label,highd_R,highd_step_angle_max_deg,highd_step_angle_mean_deg,highd_step_angle_min_deg,highd_step_angle_std_deg,mode,n_turns,to_first_topk_jaccard_mean,to_first_topk_jaccard_std,top1_change_rate,top1_entropy_bits,top1_score_mean,top1_score_std,top1_unique_symbols,topk_entropy_bits,topk_unique_symbols
qwen,0.1394527041585865,0.08740579991202674,synthetic/B6_outcome_ambiguity/baseline06,Baseline 6: Explicit Transformation - Anxiety to Calm,0.7464303553649602,64.6076248725544,56.753765475137435,47.31385008842939,5.098071968907898,raw,18,0.1723239723239723,0.21778111942612802,1.0,2.967064753959596,0.534143019871927,0.057883819944556825,11,5.213003867654392,51
s128,0.13919413919413923,0.11573729460357336,synthetic/B6_outcome_ambiguity/baseline06,Baseline 6: Explicit Transformation - Anxiety to Calm,0.6879162277057695,70.05845100206041,62.6334665512337,52.31707411309856,5.0362389426745,centered,18,0.19004699004699008,0.24066472252813237,1.0,3.9477027791970056,0.26452671620550866,0.06905238502427832,16,5.501827905793382,61
s128,0.12936867054514115,0.11242857412081567,synthetic/B6_outcome_ambiguity/baseline06,Baseline 6: Explicit Transformation - Anxiety to Calm,0.7959818917537628,58.51105185520899,51.46494856069934,43.00013183888905,4.540871045710616,raw,18,0.18437118437118444,0.22511867386677825,0.9411764705882353,3.8365916680873373,0.6432342728576157,0.0480012563905888,15,5.51355859904767,60
voyage-large-2-instruct,0.5460487225193106,0.17923496673820066,synthetic/B6_outcome_ambiguity/baseline06,Baseline 6: Explicit Transformation - Anxiety to Calm,0.7358551482413173,70.26833534223219,55.995741590539936,44.318162003643444,7.108645020164329,centered,18,0.482154882154882,0.1545468137680569,0.8235294117647058,2.663290808167561,0.36462941590825504,0.05321296990476387,7,3.7916366084729116,19
voyage-large-2-instruct,0.4138306138306137,0.21498660937351005,synthetic/B6_outcome_ambiguity/baseline06,Baseline 6: Explicit Transformation - Anxiety to Calm,0.8831528494889247,45.80485980672433,38.115465717667774,28.618478186070238,4.711843348287522,raw,18,0.20789580789580792,0.20908254215525646,0.8823529411764706,2.885513030386898,0.7554432647020936,0.020903307058904537,9,4.1133470687869105,25
bge-m3,0.24723213294641866,0.12352539986669887,synthetic/B7_failed_transformation/baseline07,Baseline 7: Failed/Reversed Transformation - Relapse Pattern,0.7587067509539861,67.22783703679688,56.62474090539016,50.062231237971034,4.636710608108422,centered,22,0.10972360972360974,0.21009132878431744,0.8095238095238095,2.9317206879680944,0.244886143499881,0.04295651704191634,9,4.8327447706732904,47
bge-m3,0.27058972773258483,0.1289488363334572,synthetic/B7_failed_transformation/baseline07,Baseline 7: Failed/Reversed Transformation - Relapse Pattern,0.760318360527126,67.6947027033802,56.42774130029757,49.680827186674335,4.455230524477973,raw,22,0.14662004662004668,0.20298162882660611,0.8571428571428571,3.0151390044948094,0.4952174548105594,0.03710632489229439,10,4.794968433822623,44
cohere-v3,0.20185317328174474,0.20275103469417902,synthetic/B7_failed_transformation/baseline07,Baseline 7: Failed/Reversed Transformation - Relapse Pattern,0.6610865090689382,80.39611627763509,65.88338983733473,53.7676433531028,6.034214721781732,centered,22,0.14595404595404593,0.21082577602940933,0.9523809523809523,3.6412498004338394,0.2653042958897274,0.058288725680600235,15,5.273237069249115,58
cohere-v3,0.12696509839366982,0.16073538772859275,synthetic/B7_failed_transformation/baseline07,Baseline 7: Failed/Reversed Transformation - Relapse Pattern,0.6664696516630707,81.45704698144587,65.42445880039253,54.63510955509045,5.862096817208436,raw,22,0.0857142857142857,0.20921436642255206,0.9047619047619048,3.4594316186185425,0.44750068650846175,0.058805711095460254,13,5.605322389532445,68
e5-finetuned-v6,0.1380777952206524,0.11570792985097107,synthetic/B7_failed_transformation/baseline07,Baseline 7: Failed/Reversed Transformation - Relapse Pattern,0.6725946962263089,77.0813076559811,65.09412990471039,54.3697811023721,5.509128780097552,centered,22,0.1855477855477856,0.20449969519930544,1.0,4.095795254974965,0.19768624940915933,0.04575358666307064,18,5.558557865456661,65
e5-finetuned-v6,0.10690579262007834,0.10958235317344908,synthetic/B7_failed_transformation/baseline07,Baseline 7: Failed/Reversed Transformation - Relapse Pattern,0.8655300324604518,51.61215683698134,42.72039470075274,35.83470210111894,3.971642737294765,raw,22,0.10476190476190479,0.20575879253151652,0.9523809523809523,4.004886164067318,0.7455420794720454,0.020545111265019893,17,5.719312091824252,69
google,0.15100137957280813,0.12477507661417428,synthetic/B7_failed_transformation/baseline07,Baseline 7: Failed/Reversed Transformation - Relapse Pattern,0.6677909112070266,75.74491613423072,64.10293964121284,46.72206879564927,8.071254002116271,centered,22,0.14671994671994676,0.2035343603363787,0.9523809523809523,3.5503407095276334,0.20228141280872014,0.056182702334844216,13,5.471184458682377,62
google,0.13723736580879442,0.13422950977230647,synthetic/B7_failed_transformation/baseline07,Baseline 7: Failed/Reversed Transformation - Relapse Pattern,0.8159144506034981,56.73412347922715,48.64277572260184,36.71539946014172,5.441888158926362,raw,22,0.10269730269730272,0.2095858428603454,0.9047619047619048,3.823067982252021,0.6192598978289691,0.04041577474647859,15,5.652304043587671,63
jina-v3,0.14201988487702774,0.06060440865096857,synthetic/B7_failed_transformation/baseline07,Baseline 7: Failed/Reversed Transformation - Relapse Pattern,0.714779840307882,76.31730052606075,60.78802194936344,41.73445854874482,8.029160798337447,centered,22,0.170211606575243,0.2190968740524059,0.8095238095238095,2.6767370300377062,0.2846567617728302,0.062313522277749285,10,5.044587858716785,47
jina-v3,0.09851735566021279,0.0983082540942954,synthetic/B7_failed_transformation/baseline07,Baseline 7: Failed/Reversed Transformation - Relapse Pattern,0.6193345905545711,83.91255713544211,70.2092699272429,47.688251598034974,7.945883975133745,raw,22,0.12530802530802532,0.21480376489308323,0.9523809523809523,3.2025459616002143,0.3546989198727616,0.13093021858372259,13,5.643833611624567,69
mistral-embed,0.18689881547024406,0.10182540602864001,synthetic/B7_failed_transformation/baseline07,Baseline 7: Failed/Reversed Transformation - Relapse Pattern,0.723292106127235,69.82359064116035,60.577704602995425,49.04025419171706,5.759592917816788,centered,22,0.26996034268761543,0.19511068046222776,0.9047619047619048,2.897407619687937,0.20678642588665824,0.05910110991713761,9,4.880754093978663,47
mistral-embed,0.2278737135879993,0.14154947215048305,synthetic/B7_failed_transformation/baseline07,Baseline 7: Failed/Reversed Transformation - Relapse Pattern,0.8792720119338819,51.58717645674083,40.49076273378453,33.11632743493352,4.956470231416354,raw,22,0.25134865134865136,0.19085605416623466,0.8571428571428571,3.083765141055125,0.7096705556458385,0.027376642834219877,10,4.856752717171563,48
nomic,0.20946989518418094,0.11118356348046908,synthetic/B7_failed_transformation/baseline07,Baseline 7: Failed/Reversed Transformation - Relapse Pattern,0.7483014145158958,73.84465551064324,57.69616685266584,46.814680325817754,6.934836190895983,centered,22,0.13992673992673998,0.20574960077693555,0.9047619047619048,3.2089873002414886,0.2535733110031642,0.07169914711186626,12,5.069061602530841,51
nomic,0.10134310134310134,0.09138392745541221,synthetic/B7_failed_transformation/baseline07,Baseline 7: Failed/Reversed Transformation - Relapse Pattern,0.8453378735214859,56.968007804663046,45.95911191910086,37.59674360843195,4.70490929896392,raw,22,0.11611721611721613,0.20818763917825264,1.0,3.8796640048795115,0.6589204768898603,0.06308167179128822,16,5.56301491689047,65
openai-3-large,0.12548403976975406,0.08203039466516576,synthetic/B7_failed_transformation/baseline07,Baseline 7: Failed/Reversed Transformation - Relapse Pattern,0.6771427462614694,73.6597311749039,63.26608825440289,54.52464255614817,5.883899918097265,centered,22,0.12174492174492178,0.20448587932740525,0.9047619047619048,3.879664004879512,0.2157065340361257,0.07124614637201757,16,5.583357257819015,65
openai-3-large,0.17013462727748443,0.14261091960133,synthetic/B7_failed_transformation/baseline07,Baseline 7: Failed/Reversed Transformation - Relapse Pattern,0.61859328980235,81.15449650696374,68.12631866102592,58.20671673474249,6.761705572327208,raw,22,0.14025974025974028,0.2062238967470067,0.8571428571428571,3.879664004879512,0.303763774007012,0.07685815230709976,16,5.4669022813366865,63
openai-3-small,0.14985014985014986,0.11876869443305103,synthetic/B7_failed_transformation/baseline07,Baseline 7: Failed/Reversed Transformation - Relapse Pattern,0.652345423496838,74.53115042807276,65.5489040483649,57.396261047454544,5.241439751255366,centered,22,0.1317016317016317,0.20224442893359787,0.9523809523809523,3.879664004879512,0.2270300748662179,0.05673877969084174,16,5.484635805379458,61
openai-3-small,0.13047270190127336,0.11398992076533881,synthetic/B7_failed_transformation/baseline07,Baseline 7: Failed/Reversed Transformation - Relapse Pattern,0.6188769338331537,79.7391637221943,68.26595916792434,59.48801027051559,5.825198745185283,raw,22,0.12217782217782219,0.20555385951075572,0.9047619047619048,3.7887549139718635,0.34292008576653493,0.06512440141065698,15,5.564311501441258,62
openai-ada-002,0.14554334554334555,0.0906554062367002,synthetic/B7_failed_transformation/baseline07,Baseline 7: Failed/Reversed Transformation - Relapse Pattern,0.670814548949964,72.52573794330821,65.13853015814921,56.40689210666619,5.0312683548398125,centered,22,0.1326673326673327,0.2049092935069725,0.8095238095238095,2.7721854604986884,0.19910742815605523,0.04460435892528866,9,5.334911802040347,62
openai-ada-002,0.12366998081283796,0.09666516593327629,synthetic/B7_failed_transformation/baseline07,Baseline 7: Failed/Reversed Transformation - Relapse Pattern,0.8961824253344619,42.63536572211163,37.553967406056685,32.26203125056373,2.825948273345124,raw,22,0.13320013320013324,0.2065026634735881,0.9523809523809523,3.4771752334168693,0.78564415831428,0.016786554452460252,13,5.3876229502580095,58
qwen,0.13941931084788226,0.164350702949617,synthetic/B7_failed_transformation/baseline07,Baseline 7: Failed/Reversed Transformation - Relapse Pattern,0.6630105577755209,76.63762356011709,66.4249854201805,52.2988186615584,7.9658638470445355,centered,22,0.07056277056277055,0.21258654297547333,0.9523809523809523,3.8796640048795115,0.24382946477305525,0.056334364763860126,16,5.568985155027015,62
qwen,0.1260390403247546,0.13384386012088173,synthetic/B7_failed_transformation/baseline07,Baseline 7: Failed/Reversed Transformation - Relapse Pattern,0.7177835914391909,71.17561392904956,61.37791442100405,48.59584234431688,7.049310140400778,raw,22,0.07575757575757575,0.20910031975810972,0.9523809523809523,3.8796640048795115,0.5206837419308449,0.06644919117355488,16,5.5740168497409055,64
s128,0.1080411651840223,0.13097512424190239,synthetic/B7_failed_transformation/baseline07,Baseline 7: Failed/Reversed Transformation - Relapse Pattern,0.6798993412243536,82.4446611521607,64.7457476756256,50.13972427390031,8.427359760575213,centered,22,0.18674658674658673,0.20820054821451514,0.9523809523809523,3.8796640048795115,0.23888784083673986,0.05708975743189375,16,5.686649557947193,71
s128,0.12829075686218547,0.14127673428718712,synthetic/B7_failed_transformation/baseline07,Baseline 7: Failed/Reversed Transformation - Relapse Pattern,0.7636537207461069,75.7506495948543,56.41653874488551,43.473421950277604,8.235248529646388,raw,22,0.15344352617079893,0.22564228417290555,0.9047619047619048,3.697845823062772,0.5955490985293931,0.0514996013332534,15,5.785842437641579,75
voyage-large-2-instruct,0.43252726109868955,0.1746201882804132,synthetic/B7_failed_transformation/baseline07,Baseline 7: Failed/Reversed Transformation - Relapse Pattern,0.688081533872687,77.12284928980456,62.8028362188482,46.52323657901722,8.630386434679789,centered,22,0.37556383010928457,0.16926410955003368,0.9047619047619048,2.765744121858857,0.3128804598599602,0.06325196542564285,9,4.27395716779351,37
voyage-large-2-instruct,0.3151356579928008,0.17508285898643802,synthetic/B7_failed_transformation/baseline07,Baseline 7: Failed/Reversed Transformation - Relapse Pattern,0.8684140806645653,50.43055191669425,41.84136592788655,31.491034314959695,4.844518976555784,raw,22,0.25166348802712446,0.209812397747296,0.7619047619047619,2.8611925523155115,0.7437778173565505,0.032260859589073744,11,4.508568702556422,35
bge-m3,0.2517858952641561,0.16634533875528393,synthetic/B8_false_completion/baseline08,Baseline 8: False Completion - Claimed vs Actual Transformation,0.753381250011395,66.9946842611873,56.311625357398555,50.51746685788775,4.53512522143951,centered,24,0.2125457875457876,0.20442138279229097,0.8695652173913043,3.0383201890915723,0.27129114899529916,0.0628276048741473,10,4.8672311790509015,44
bge-m3,0.23586268803660107,0.15226933875526052,synthetic/B8_false_completion/baseline08,Baseline 8: False Completion - Claimed vs Actual Transformation,0.7454882061966706,70.04238349161064,57.17319999908157,51.544883989239864,4.681311195559949,raw,24,0.21889221889221888,0.2093020057648085,0.8260869565217391,3.240601562934853,0.4932287957146137,0.04986141745575798,11,4.850373374090435,43
cohere-v3,0.11562350692785475,0.11597129805685644,synthetic/B8_false_completion/baseline08,Baseline 8: False Completion - Claimed vs Actual Transformation,0.648613090057144,75.55057205681996,64.75608717640048,49.47694289562034,6.206348851559864,centered,24,0.14829059829059835,0.2001656581478006,0.8260869565217391,3.355388542188778,0.28847930602833405,0.06787725863584178,13,5.3603899387156195,60
cohere-v3,0.08217869087434304,0.08737644906152806,synthetic/B8_false_completion/baseline08,Baseline 8: False Completion - Claimed vs Actual Transformation,0.6485180828177057,74.90530157942095,64.91369168208799,50.13377681264122,6.241612639709192,raw,24,0.11742979242979246,0.20582804186186054,0.9565217391304348,3.367492461165999,0.4546112641830991,0.06229039481352617,13,5.621523575952128,68
e5-finetuned-v6,0.2185843142364881,0.10295485079413423,synthetic/B8_false_completion/baseline08,Baseline 8: False Completion - Claimed vs Actual Transformation,0.6799274343963247,72.1750711658688,61.19283640334146,50.02302794217307,5.460813006355054,centered,24,0.24995282495282492,0.2115401205318699,0.9565217391304348,4.105388542180122,0.21556525909245194,0.04828709434987969,19,5.131881694361269,56
e5-finetuned-v6,0.1472845994585125,0.09909195291325655,synthetic/B8_false_completion/baseline08,Baseline 8: False Completion - Claimed vs Actual Transformation,0.8659294555347732,46.21207975817789,40.60165583926603,33.424457891655294,3.4137972647116706,raw,24,0.21118603618603624,0.22238978915478955,0.8695652173913043,3.229573958493424,0.7457014057781087,0.014687096291261996,14,5.641284028365238,70
google,0.1929085407346277,0.16984117079526334,synthetic/B8_false_completion/baseline08,Baseline 8: False Completion - Claimed vs Actual Transformation,0.6573424390490819,74.16518648405584,61.71627675051945,48.663843706134344,6.068087046532005,centered,24,0.17982295482295485,0.2108509372813698,1.0,3.803508854774594,0.2031692257507046,0.05981677918913526,16,5.354254581148868,60
google,0.23241203241203243,0.17799980505823973,synthetic/B8_false_completion/baseline08,Baseline 8: False Completion - Claimed vs Actual Transformation,0.8017358625434332,57.03501343062154,48.05024897009857,38.057711167560214,4.673359072561336,raw,24,0.1865828615828616,0.2212116496632935,0.8695652173913043,3.605388542187335,0.6147565060447825,0.032792496990179464,14,5.0616728373950775,55
jina-v3,0.22242105720366592,0.1619752164848836,synthetic/B8_false_completion/baseline08,Baseline 8: False Completion - Claimed vs Actual Transformation,0.6542351319738592,81.01414416555438,63.145641255806446,42.35547316257146,9.404365252323188,centered,24,0.12826617826617825,0.199149079646611,0.9565217391304348,3.8868421881064847,0.25336863396627757,0.046964755647202906,17,5.269541294891636,60
jina-v3,0.11465056682447985,0.12803902661419636,synthetic/B8_false_completion/baseline08,Baseline 8: False Completion - Claimed vs Actual Transformation,0.6076398343423777,83.14816330057627,67.59821659152378,44.430596667336296,8.031554466210748,raw,24,0.11269841269841274,0.20229710437780965,0.9565217391304348,3.688721875517783,0.4033241827626625,0.14467957959969574,16,5.87896632788609,82
mistral-embed,0.3215422258900519,0.13147300862925457,synthetic/B8_false_completion/baseline08,Baseline 8: False Completion - Claimed vs Actual Transformation,0.7320682668114722,69.28920202926604,56.1615409425442,43.36722010871912,6.635251855828543,centered,24,0.3059773559773559,0.18941528842827174,0.7391304347826086,2.142079563915612,0.23885138017881571,0.060100753772048654,7,4.65808812596128,43
mistral-embed,0.2594477985782333,0.1798958006723795,synthetic/B8_false_completion/baseline08,Baseline 8: False Completion - Claimed vs Actual Transformation,0.8722831825436645,50.58954136460027,39.419307248211055,29.12286888314256,5.6912220779154685,raw,24,0.34427239427239426,0.20253880636890179,0.782608695652174,3.220175521445589,0.6963714656144483,0.03303771445883225,13,4.827400220641779,44
nomic,0.1865091430308822,0.11819625008914869,synthetic/B8_false_completion/baseline08,Baseline 8: False Completion - Claimed vs Actual Transformation,0.7277542913101542,69.85544454030925,56.45340610895155,43.2143849541822,6.02483491085197,centered,24,0.14868742368742371,0.19125747607024893,0.9565217391304348,3.6887218755192257,0.21463478261955135,0.0525308180651811,15,5.27547480842822,56
nomic,0.13960821786908748,0.09492065904488277,synthetic/B8_false_completion/baseline08,Baseline 8: False Completion - Claimed vs Actual Transformation,0.818837222999963,56.30212999944915,46.95846167080551,35.78506635343811,4.326025473695729,raw,24,0.12844932844932846,0.20019407206387388,0.9565217391304348,3.93872187551634,0.6326853868482333,0.0527616388701988,17,5.566519059946335,65
openai-3-large,0.2134242569025178,0.13520583414061824,synthetic/B8_false_completion/baseline08,Baseline 8: False Completion - Claimed vs Actual Transformation,0.6677867064259495,74.4237185595283,61.30537907409254,52.27971186060081,5.50696369580778,centered,24,0.16919746919746922,0.22288823461697155,0.8260869565217391,2.682817315106594,0.22320418801250397,0.06966310286140809,10,5.295435532385785,60
openai-3-large,0.15554879902705993,0.10949665377839575,synthetic/B8_false_completion/baseline08,Baseline 8: False Completion - Claimed vs Actual Transformation,0.5911498982476953,82.63785903970472,67.08142942215017,57.38889711337743,6.358411242257884,raw,24,0.12200854700854702,0.20034872604846815,0.8260869565217391,2.7806721295064594,0.29518672002831786,0.05637439959451293,10,5.419890267595646,62
openai-3-small,0.17601239340369781,0.12233303612024536,synthetic/B8_false_completion/baseline08,Baseline 8: False Completion - Claimed vs Actual Transformation,0.6527195882643183,75.59745966864853,63.179182775650084,55.029601185624855,5.559839855243675,centered,24,0.22843267843267845,0.19218889820005888,0.8260869565217391,2.990601562936295,0.2527460959225731,0.06203167696054599,10,5.223000658081711,59
openai-3-small,0.18950325037281562,0.1314517710996858,synthetic/B8_false_completion/baseline08,Baseline 8: False Completion - Claimed vs Actual Transformation,0.6021373116159731,80.36084690475569,67.05022764147633,58.84597265840269,5.959378978840259,raw,24,0.22704517704517704,0.18674027683478547,0.8695652173913043,3.288320189088687,0.34362365596117245,0.05657510465487339,12,5.20449966891407,61
openai-ada-002,0.17118823205779726,0.09478601690594576,synthetic/B8_false_completion/baseline08,Baseline 8: False Completion - Claimed vs Actual Transformation,0.6647498585378128,78.18410225478613,62.74789217847352,54.30367667966962,5.711360945573056,centered,24,0.22695082695082694,0.2106068237883872,0.782608695652174,2.4356371288148684,0.21105170661252268,0.05361625951116099,8,5.10978905135935,52
openai-ada-002,0.14094601051122793,0.07994835581588972,synthetic/B8_false_completion/baseline08,Baseline 8: False Completion - Claimed vs Actual Transformation,0.8862174417678176,46.15023546118305,37.71554743905273,32.762902959195245,3.1383979572939764,raw,24,0.1936813186813187,0.1983703345400086,0.7391304347826086,2.8197738350150505,0.777793484646912,0.0168157834682986,10,5.179579752806904,54
qwen,0.12046504220417263,0.10326926280675915,synthetic/B8_false_completion/baseline08,Baseline 8: False Completion - Claimed vs Actual Transformation,0.6274923969966838,79.75565202611355,66.29869933714852,55.95834280753725,6.825079774965034,centered,24,0.17319902319902322,0.22703777736057046,1.0,3.418295834032848,0.25481390058205333,0.07579262035200238,15,5.563276002595174,64
qwen,0.13298006341484603,0.13777440148041126,synthetic/B8_false_completion/baseline08,Baseline 8: False Completion - Claimed vs Actual Transformation,0.6850496118305854,75.73080013148142,61.78459108449065,50.7174908577035,6.262996576052766,raw,24,0.16862026862026866,0.1994886804616538,0.9565217391304348,3.5383201890858014,0.5171070378362589,0.07186965137059183,14,5.607349667490478,66
s128,0.13143667926276623,0.11079857906011509,synthetic/B8_false_completion/baseline08,Baseline 8: False Completion - Claimed vs Actual Transformation,0.6801603242684503,70.37688022310502,61.735656849079,47.00069092533301,5.848787474986308,centered,24,0.17980630480630477,0.20169912502851686,0.9130434782608695,3.125814583679484,0.29527506286915256,0.06576927043417147,10,5.550158232986319,68
s128,0.1343207517120561,0.10434321291300279,synthetic/B8_false_completion/baseline08,Baseline 8: False Completion - Claimed vs Actual Transformation,0.7634827416797039,61.77854301005212,53.591138047068895,41.85190161328216,4.899184813473845,raw,24,0.21074203574203576,0.20719795804322363,0.9130434782608695,3.772055208852559,0.6155665994284055,0.04039541925482238,15,5.61626763575573,67
voyage-large-2-instruct,0.3394373742199829,0.14807672471245983,synthetic/B8_false_completion/baseline08,Baseline 8: False Completion - Claimed vs Actual Transformation,0.6964384707797229,74.21304894582236,58.021670647482004,46.38359961121706,7.501650509601997,centered,24,0.26791541791541795,0.19071971253279169,0.4782608695652174,1.259398437042064,0.3400723285343253,0.06860537033464924,5,4.48007519589974,36
voyage-large-2-instruct,0.3576491141708532,0.16866066992830742,synthetic/B8_false_completion/baseline08,Baseline 8: False Completion - Claimed vs Actual Transformation,0.8710648432441568,50.106716853263556,38.996933712512146,30.04059383171833,4.694726212485019,raw,24,0.30242257742257733,0.19053867606956906,0.5652173913043478,1.5849625007124999,0.7547173632539477,0.027352950797447914,6,4.617213084907372,43
